Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0bvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold
1155,60.00,0.00,13700.00,7.00,6.00,1965.00,1988.00,288.00,454.00,0.00,410.00,864.00,902.00,918.00,0.00,1820.00,0.00,0.00,1.00,2.00,4.00,1.00,8.00,2.00,1965.00,2.00,492.00,60.00,84.00,0.00,0.00,273.00,0.00,0.00,0.00,5.00,2008.00
1156,20.00,90.00,10768.00,5.00,8.00,1976.00,2004.00,0.00,1157.00,0.00,280.00,1437.00,1437.00,0.00,0.00,1437.00,1.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,1976.00,2.00,528.00,0.00,21.00,0.00,0.00,180.00,0.00,0.00,0.00,7.00,2007.00
1157,80.00,85.00,9350.00,5.00,8.00,1965.00,1999.00,0.00,633.00,0.00,586.00,1219.00,1265.00,0.00,0.00,1265.00,0.00,1.00,2.00,0.00,3.00,1.00,6.00,1.00,1965.00,2.00,502.00,0.00,92.00,0.00,96.00,0.00,0.00,0.00,0.00,10.00,2008.00
1158,120.00,34.00,5001.00,7.00,5.00,2007.00,2008.00,166.00,904.00,0.00,410.00,1314.00,1314.00,0.00,0.00,1314.00,1.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2008.00,2.00,626.00,172.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
1159,20.00,92.00,11932.00,8.00,5.00,2007.00,2008.00,186.00,0.00,0.00,1580.00,1580.00,1580.00,0.00,0.00,1580.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2008.00,3.00,830.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
1160,60.00,76.00,9120.00,6.00,6.00,1974.00,1974.00,270.00,442.00,0.00,459.00,901.00,943.00,933.00,0.00,1876.00,0.00,0.00,2.00,1.00,4.00,1.00,8.00,1.00,1974.00,2.00,540.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
1161,160.00,24.00,2280.00,6.00,5.00,1978.00,1978.00,0.00,311.00,0.00,544.00,855.00,855.00,601.00,0.00,1456.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1978.00,2.00,440.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2010.00
1162,20.00,0.00,14778.00,6.00,7.00,1954.00,2006.00,72.00,728.00,0.00,568.00,1296.00,1640.00,0.00,0.00,1640.00,1.00,0.00,1.00,0.00,3.00,1.00,7.00,1.00,1993.00,2.00,924.00,108.00,0.00,0.00,216.00,0.00,0.00,0.00,0.00,11.00,2008.00
1163,20.00,109.00,8724.00,5.00,5.00,1968.00,1968.00,0.00,492.00,0.00,402.00,894.00,894.00,0.00,0.00,894.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1968.00,2.00,450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
1164,90.00,60.00,12900.00,4.00,4.00,1969.00,1969.00,0.00,1198.00,0.00,0.00,1198.00,1258.00,0.00,0.00,1258.00,2.00,0.00,0.00,2.00,0.00,2.00,6.00,0.00,1969.00,2.00,400.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2008.00
1165,80.00,0.00,16157.00,5.00,7.00,1978.00,1978.00,0.00,680.00,391.00,289.00,1360.00,1432.00,0.00,0.00,1432.00,1.00,0.00,1.00,1.00,2.00,1.00,5.00,1.00,1978.00,2.00,588.00,168.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
1166,20.00,79.00,9541.00,7.00,5.00,2009.00,2009.00,268.00,0.00,0.00,1502.00,1502.00,1502.00,0.00,0.00,1502.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2009.00,2.00,644.00,0.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00
1167,20.00,64.00,10475.00,8.00,5.00,2008.00,2008.00,72.00,0.00,0.00,1694.00,1694.00,1694.00,0.00,0.00,1694.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2008.00,3.00,776.00,160.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2010.00
1168,60.00,58.00,10852.00,6.00,5.00,2000.00,2000.00,0.00,786.00,0.00,173.00,959.00,959.00,712.00,0.00,1671.00,1.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,2000.00,2.00,472.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2006.00
1169,70.00,120.00,13728.00,6.00,7.00,1935.00,1986.00,0.00,626.00,0.00,501.00,1127.00,1236.00,872.00,0.00,2108.00,0.00,0.00,2.00,0.00,4.00,1.00,7.00,2.00,1935.00,2.00,540.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,7.00,2008.00
1170,60.00,118.00,35760.00,10.00,5.00,1995.00,1996.00,1378.00,1387.00,0.00,543.00,1930.00,1831.00,1796.00,0.00,3627.00,1.00,0.00,3.00,1.00,4.00,1.00,10.00,1.00,1995.00,3.00,807.00,361.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1171,80.00,76.00,9880.00,6.00,6.00,1977.00,1977.00,0.00,522.00,0.00,574.00,1096.00,1118.00,0.00,0.00,1118.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1977.00,1.00,358.00,203.00,0.00,0.00,0.00,0.00,576.00,Gd,0.00,7.00,2008.00
1172,20.00,76.00,9120.00,6.00,6.00,1958.00,1958.00,0.00,662.00,0.00,599.00,1261.00,1261.00,0.00,0.00,1261.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1958.00,2.00,433.00,0.00,0.00,0.00,0.00,288.00,0.00,0.00,1400.00,11.00,2008.00
1173,160.00,35.00,4017.00,7.00,5.00,2006.00,2007.00,0.00,0.00,0.00,625.00,625.00,625.00,625.00,0.00,1250.00,0.00,0.00,2.00,1.00,2.00,1.00,5.00,0.00,2006.00,2.00,625.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2008.00
1174,50.00,138.00,18030.00,5.00,6.00,1946.00,1994.00,0.00,152.00,469.00,977.00,1598.00,1636.00,971.00,479.00,3086.00,0.00,0.00,3.00,0.00,3.00,1.00,12.00,1.00,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00
1175,70.00,80.00,16560.00,6.00,8.00,1932.00,1950.00,0.00,503.00,0.00,449.00,952.00,1170.00,1175.00,0.00,2345.00,0.00,0.00,2.00,1.00,4.00,1.00,9.00,1.00,1932.00,2.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1176,50.00,85.00,10678.00,8.00,5.00,1992.00,2000.00,337.00,700.00,0.00,983.00,1683.00,2129.00,743.00,0.00,2872.00,0.00,0.00,2.00,1.00,4.00,1.00,9.00,1.00,1992.00,2.00,541.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2007.00
1177,20.00,37.00,6951.00,5.00,5.00,1984.00,1985.00,0.00,658.00,0.00,218.00,876.00,923.00,0.00,0.00,923.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1984.00,1.00,264.00,362.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2008.00
1178,50.00,0.00,3950.00,6.00,8.00,1926.00,2004.00,0.00,468.00,0.00,350.00,818.00,818.00,406.00,0.00,1224.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1926.00,1.00,210.00,0.00,0.00,116.00,0.00,0.00,0.00,0.00,0.00,12.00,2009.00
1179,50.00,54.00,7681.00,5.00,6.00,1921.00,1950.00,0.00,0.00,0.00,731.00,731.00,820.00,523.00,0.00,1343.00,0.00,0.00,1.00,1.00,3.00,1.00,7.00,1.00,1921.00,1.00,186.00,192.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
1180,20.00,77.00,8335.00,5.00,5.00,1954.00,1954.00,0.00,0.00,0.00,0.00,0.00,1124.00,0.00,0.00,1124.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,0.00,0.00,0.00,0.00,36.00,190.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00
1181,60.00,0.00,11170.00,7.00,5.00,1990.00,1991.00,0.00,1216.00,0.00,0.00,1216.00,1298.00,1216.00,0.00,2514.00,0.00,0.00,2.00,1.00,4.00,1.00,8.00,0.00,1990.00,2.00,693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00
1182,120.00,64.00,5587.00,8.00,5.00,2008.00,2008.00,186.00,1480.00,0.00,120.00,1600.00,1652.00,0.00,0.00,1652.00,1.00,1.00,2.00,0.00,2.00,1.00,5.00,1.00,2008.00,2.00,482.00,162.00,53.00,0.00,153.00,0.00,0.00,0.00,0.00,11.00,2008.00
1183,60.00,160.00,15623.00,10.00,5.00,1996.00,1996.00,0.00,2096.00,0.00,300.00,2396.00,2411.00,2065.00,0.00,4476.00,1.00,0.00,3.00,1.00,4.00,1.00,10.00,2.00,1996.00,3.00,813.00,171.00,78.00,0.00,0.00,0.00,555.00,Ex,0.00,7.00,2007.00
1184,30.00,60.00,10800.00,5.00,6.00,1920.00,1950.00,0.00,821.00,0.00,299.00,1120.00,1130.00,0.00,0.00,1130.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,1.00,1970.00,2.00,720.00,229.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
1185,20.00,50.00,35133.00,5.00,4.00,1963.00,1963.00,226.00,1159.00,0.00,413.00,1572.00,1572.00,0.00,0.00,1572.00,1.00,0.00,1.00,1.00,3.00,1.00,5.00,2.00,1963.00,3.00,995.00,0.00,263.00,0.00,0.00,263.00,0.00,0.00,0.00,5.00,2007.00
1186,50.00,60.00,9738.00,5.00,7.00,1924.00,1950.00,0.00,392.00,0.00,392.00,784.00,949.00,272.00,0.00,1221.00,1.00,0.00,1.00,0.00,4.00,1.00,7.00,0.00,1965.00,1.00,392.00,0.00,0.00,236.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00
1187,190.00,107.00,10615.00,3.00,5.00,1900.00,1970.00,0.00,440.00,0.00,538.00,978.00,1014.00,685.00,0.00,1699.00,1.00,0.00,2.00,0.00,3.00,2.00,7.00,0.00,1920.00,2.00,420.00,0.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00
1188,20.00,89.00,12461.00,8.00,5.00,1994.00,1995.00,0.00,1456.00,0.00,168.00,1624.00,1624.00,0.00,0.00,1624.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,1.00,1994.00,3.00,757.00,0.00,114.00,192.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1189,60.00,68.00,8935.00,7.00,5.00,2002.00,2002.00,95.00,0.00,0.00,831.00,831.00,831.00,829.00,0.00,1660.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,2002.00,2.00,493.00,144.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
1190,60.00,60.00,7500.00,7.00,5.00,1999.00,1999.00,0.00,0.00,0.00,994.00,994.00,1028.00,776.00,0.00,1804.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1999.00,2.00,442.00,140.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
1191,190.00,0.00,32463.00,4.00,4.00,1961.00,1975.00,149.00,1159.00,0.00,90.00,1249.00,1622.00,0.00,0.00,1622.00,1.00,0.00,1.00,0.00,3.00,1.00,7.00,1.00,1975.00,4.00,1356.00,439.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00
1192,160.00,24.00,2645.00,8.00,5.00,1999.00,2000.00,456.00,0.00,0.00,776.00,776.00,764.00,677.00,0.00,1441.00,0.00,0.00,2.00,1.00,2.00,1.00,5.00,0.00,1999.00,2.00,492.00,206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2007.00
1193,50.00,60.00,9600.00,5.00,8.00,1925.00,1994.00,0.00,0.00,0.00,702.00,702.00,842.00,630.00,0.00,1472.00,0.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1925.00,1.00,250.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
1194,120.00,0.00,4500.00,6.00,5.00,1999.00,1999.00,425.00,883.00,0.00,341.00,1224.00,1224.00,0.00,0.00,1224.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,0.00,1999.00,2.00,402.00,0.00,304.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
1195,60.00,80.00,9364.00,6.00,7.00,1969.00,1969.00,143.00,371.00,0.00,292.00,663.00,663.00,689.00,0.00,1352.00,0.00,0.00,1.00,1.00,4.00,1.00,7.00,0.00,1969.00,1.00,299.00,379.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00
1196,60.00,51.00,8029.00,6.00,5.00,2005.00,2005.00,0.00,0.00,0.00,728.00,728.00,728.00,728.00,0.00,1456.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,0.00,2005.00,2.00,400.00,100.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
1197,60.00,58.00,14054.00,7.00,5.00,2006.00,2006.00,0.00,0.00,0.00,879.00,879.00,879.00,984.00,0.00,1863.00,0.00,0.00,2.00,1.00,4.00,1.00,9.00,1.00,2006.00,3.00,660.00,100.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2006.00
1198,75.00,65.00,8850.00,7.00,6.00,1916.00,1950.00,0.00,0.00,0.00,815.00,815.00,815.00,875.00,0.00,1690.00,0.00,0.00,1.00,0.00,3.00,1.00,7.00,1.00,1916.00,1.00,225.00,0.00,0.00,330.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1199,20.00,70.00,9100.00,7.00,5.00,2001.00,2001.00,0.00,0.00,0.00,1212.00,1212.00,1212.00,0.00,0.00,1212.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2001.00,2.00,573.00,356.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
1200,20.00,75.00,11235.00,4.00,5.00,1963.00,1979.00,51.00,547.00,0.00,504.00,1051.00,1382.00,0.00,0.00,1382.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,1.00,1974.00,2.00,459.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
1201,20.00,71.00,9353.00,4.00,5.00,1970.00,1970.00,0.00,0.00,0.00,864.00,864.00,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1972.00,1.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1202,60.00,80.00,10400.00,7.00,5.00,1998.00,1998.00,0.00,0.00,0.00,866.00,866.00,866.00,913.00,0.00,1779.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,0.00,1998.00,2.00,546.00,198.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2009.00
1203,50.00,50.00,6000.00,5.00,8.00,1925.00,1997.00,0.00,0.00,0.00,884.00,884.00,884.00,464.00,0.00,1348.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1960.00,1.00,216.00,0.00,0.00,208.00,0.00,0.00,0.00,0.00,0.00,5.00,2009.00
1204,20.00,75.00,9750.00,7.00,5.00,2000.00,2001.00,171.00,0.00,0.00,1630.00,1630.00,1630.00,0.00,0.00,1630.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,2000.00,2.00,451.00,74.00,234.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2009.00
1205,20.00,78.00,10140.00,5.00,6.00,1975.00,1975.00,0.00,788.00,0.00,268.00,1056.00,1074.00,0.00,0.00,1074.00,1.00,0.00,1.00,1.00,3.00,1.00,6.00,0.00,1975.00,2.00,495.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1206,20.00,90.00,14684.00,7.00,7.00,1990.00,1991.00,234.00,485.00,177.00,1496.00,2158.00,2196.00,0.00,0.00,2196.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,1990.00,3.00,701.00,84.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
1207,20.00,0.00,8900.00,4.00,4.00,1966.00,1966.00,0.00,1056.00,0.00,0.00,1056.00,1056.00,0.00,0.00,1056.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1966.00,1.00,384.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2006.00
1208,20.00,70.00,9135.00,6.00,5.00,2003.00,2003.00,120.00,340.00,0.00,1342.00,1682.00,1700.00,0.00,0.00,1700.00,1.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2003.00,2.00,544.00,192.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
1209,20.00,70.00,7763.00,5.00,7.00,1962.00,1980.00,0.00,504.00,108.00,319.00,931.00,1283.00,0.00,0.00,1283.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1980.00,2.00,506.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2008.00
1210,20.00,85.00,10182.00,8.00,5.00,2006.00,2006.00,420.00,1220.00,0.00,440.00,1660.00,1660.00,0.00,0.00,1660.00,1.00,0.00,2.00,0.00,3.00,1.00,8.00,1.00,2006.00,2.00,500.00,322.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
1211,60.00,70.00,11218.00,6.00,5.00,1992.00,1992.00,0.00,0.00,0.00,1055.00,1055.00,1055.00,790.00,0.00,1845.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,1992.00,2.00,462.00,635.00,104.00,0.00,0.00,0.00,0.00,0.00,400.00,5.00,2010.00
1212,50.00,152.00,12134.00,8.00,7.00,1988.00,2005.00,0.00,427.00,0.00,132.00,559.00,1080.00,672.00,0.00,1752.00,0.00,0.00,2.00,0.00,4.00,1.00,8.00,0.00,1988.00,2.00,492.00,325.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
1213,30.00,50.00,9340.00,4.00,6.00,1941.00,1950.00,0.00,344.00,0.00,328.00,672.00,672.00,0.00,0.00,672.00,1.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1941.00,1.00,234.00,0.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00
1214,80.00,0.00,10246.00,4.00,9.00,1965.00,2001.00,0.00,648.00,0.00,0.00,648.00,960.00,0.00,0.00,960.00,1.00,1.00,0.00,0.00,0.00,1.00,3.00,0.00,1965.00,1.00,364.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
1215,85.00,69.00,10205.00,5.00,5.00,1962.00,1962.00,0.00,784.00,0.00,141.00,925.00,999.00,0.00,0.00,999.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1962.00,1.00,300.00,150.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
1216,20.00,99.00,7094.00,5.00,5.00,1966.00,1966.00,0.00,180.00,374.00,340.00,894.00,894.00,0.00,0.00,894.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1966.00,1.00,384.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
1217,90.00,68.00,8930.00,6.00,5.00,1978.00,1978.00,0.00,0.00,0.00,0.00,0.00,1318.00,584.00,0.00,1902.00,0.00,0.00,2.00,0.00,4.00,2.00,8.00,0.00,1978.00,2.00,539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2010.00
1218,20.00,72.00,8640.00,8.00,5.00,2009.00,2009.00,72.00,936.00,0.00,364.00,1300.00,1314.00,0.00,0.00,1314.00,1.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2009.00,2.00,552.00,135.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00
1219,50.00,52.00,6240.00,4.00,5.00,1947.00,1950.00,0.00,0.00,0.00,0.00,0.00,672.00,240.00,0.00,912.00,0.00,0.00,1.00,0.00,2.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1220,160.00,21.00,1680.00,6.00,5.00,1971.00,1971.00,236.00,0.00,0.00,672.00,672.00,672.00,546.00,0.00,1218.00,0.00,0.00,1.00,1.00,3.00,1.00,7.00,0.00,0.00,0.00,0.00,201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00
1221,20.00,66.00,7800.00,5.00,5.00,1964.00,1964.00,0.00,312.00,600.00,0.00,912.00,912.00,0.00,0.00,912.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1964.00,1.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2006.00
1222,20.00,55.00,8250.00,5.00,5.00,1968.00,1968.00,0.00,250.00,492.00,210.00,952.00,1211.00,0.00,0.00,1211.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1968.00,1.00,322.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
1223,50.00,78.00,10496.00,6.00,6.00,1949.00,1950.00,320.00,196.00,0.00,844.00,1040.00,1168.00,678.00,0.00,1846.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,1949.00,1.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2007.00
1224,20.00,89.00,10680.00,5.00,3.00,1951.00,1951.00,44.00,756.00,0.00,1380.00,2136.00,2136.00,0.00,0.00,2136.00,0.00,0.00,2.00,0.00,4.00,1.00,7.00,0.00,1951.00,2.00,528.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
1225,60.00,60.00,15384.00,7.00,5.00,2004.00,2005.00,0.00,724.00,0.00,64.00,788.00,788.00,702.00,0.00,1490.00,1.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,2004.00,2.00,388.00,100.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2008.00
1226,80.00,65.00,10482.00,6.00,8.00,1958.00,1958.00,63.00,507.00,0.00,81.00,588.00,1138.00,0.00,0.00,1138.00,0.00,1.00,1.00,0.00,3.00,1.00,6.00,0.00,1958.00,1.00,264.00,224.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
1227,60.00,86.00,14598.00,6.00,5.00,2007.00,2007.00,74.00,0.00,0.00,894.00,894.00,894.00,1039.00,0.00,1933.00,0.00,0.00,2.00,1.00,4.00,1.00,9.00,1.00,2007.00,3.00,668.00,100.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2008.00
1228,20.00,72.00,8872.00,5.00,8.00,1965.00,2008.00,300.00,595.00,0.00,317.00,912.00,912.00,0.00,0.00,912.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1992.00,2.00,576.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2008.00
1229,120.00,65.00,8769.00,9.00,5.00,2008.00,2008.00,766.00,1540.00,0.00,162.00,1702.00,1702.00,0.00,0.00,1702.00,1.00,0.00,1.00,1.00,1.00,1.00,7.00,1.00,2008.00,3.00,1052.00,0.00,72.00,0.00,0.00,224.00,0.00,0.00,0.00,10.00,2008.00
1230,80.00,70.00,7910.00,5.00,5.00,1960.00,1960.00,0.00,666.00,0.00,409.00,1075.00,1507.00,0.00,0.00,1507.00,0.00,0.00,2.00,0.00,4.00,1.00,7.00,0.00,1960.00,1.00,404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
1231,90.00,0.00,18890.00,5.00,5.00,1977.00,1977.00,1.00,498.00,211.00,652.00,1361.00,1361.00,1259.00,0.00,2620.00,0.00,0.00,2.00,2.00,4.00,2.00,12.00,1.00,1977.00,2.00,600.00,155.00,24.00,145.00,0.00,0.00,0.00,0.00,8300.00,8.00,2007.00
1232,90.00,70.00,7728.00,5.00,6.00,1962.00,1962.00,120.00,803.00,0.00,303.00,1106.00,1190.00,0.00,0.00,1190.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1962.00,2.00,540.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
1233,90.00,70.00,9842.00,4.00,5.00,1962.00,1962.00,0.00,0.00,0.00,0.00,0.00,1224.00,0.00,0.00,1224.00,0.00,0.00,2.00,0.00,2.00,2.00,6.00,0.00,1962.00,2.00,462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00
1234,20.00,0.00,12160.00,5.00,5.00,1959.00,1959.00,180.00,1000.00,0.00,188.00,1188.00,1188.00,0.00,0.00,1188.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1959.00,2.00,531.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2010.00
1235,70.00,55.00,8525.00,5.00,6.00,1911.00,1950.00,0.00,0.00,0.00,940.00,940.00,1024.00,940.00,0.00,1964.00,0.00,0.00,1.00,1.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2008.00
1236,70.00,96.00,13132.00,5.00,5.00,1914.00,1950.00,0.00,0.00,0.00,747.00,747.00,892.00,892.00,0.00,1784.00,0.00,0.00,1.00,1.00,4.00,1.00,9.00,0.00,1914.00,1.00,180.00,203.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
1237,160.00,36.00,2628.00,7.00,5.00,2003.00,2003.00,106.00,0.00,0.00,764.00,764.00,764.00,862.00,0.00,1626.00,0.00,0.00,2.00,1.00,2.00,1.00,6.00,0.00,2003.00,2.00,474.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
1238,60.00,41.00,12393.00,7.00,5.00,2004.00,2005.00,0.00,0.00,0.00,847.00,847.00,847.00,1101.00,0.00,1948.00,0.00,0.00,2.00,1.00,4.00,1.00,8.00,1.00,2004.00,2.00,434.00,100.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2006.00
1239,20.00,63.00,13072.00,6.00,5.00,2005.00,2005.00,0.00,0.00,0.00,1141.00,1141.00,1141.00,0.00,0.00,1141.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,0.00,2005.00,2.00,484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00
1240,20.00,64.00,9037.00,8.00,5.00,2006.00,2006.00,32.00,428.00,0.00,1048.00,1476.00,1484.00,0.00,0.00,1484.00,0.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2006.00,2.00,472.00,120.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2007.00
